year,rating,num_votes,title,recent_film,awarded
1918,6.8,70,The Great Love,0,0
1918,2.7,24,The Savage Woman,0,0
1918,6.9,59,The Beloved Blackmailer,0,0
1918,4.8,33,Hands Up,0,0
1918,7.6,14,In Pursuit of Polly,0,0
1918,7.0,67,Riddle Gawne,0,0
1918,6.4,93,The Lady of the Dugout,0,0
1918,5.5,34,The Lure of the Circus,0,0
1918,4.3,20,Power,0,0
1918,4.6,13,Miss Ambition,0,0
1918,6.0,98,All Night,0,0
1918,6.1,56,The Birth of a Race,0,0
1918,5.6,25,Arizona,0,0
1918,6.0,17,Hitting the High Spots,0,0
1918,3.1,29,Irish Eyes,0,0
1918,5.2,42,The Squaw Man,0,0
1918,2.4,20,Ali Baba and the Forty Thieves,0,0
1918,6.6,33,Branding Broadway,0,0
1918,5.3,19,Eye for Eye,0,0
1918,4.4,17,The Sea Flower,0,0
1918,5.1,53,Virtuous Wives,0,0
1918,6.1,28,Little Miss Hoover,0,0
1918,5.4,679,The Married Virgin,0,0
1918,6.6,74,Little Orphant Annie,0,0
1918,6.8,34,The Safety Curtain,0,0
1918,6.0,107,The Heart of Humanity,0,0
1918,5.4,21,Laughing Bill Hyde,0,0
1918,6.3,50,My Cousin,0,0
1918,6.5,19,The Make-Believe Wife,0,0
1918,5.4,324,The Forbidden City,0,0
1918,6.2,18,Such a Little Pirate,0,0
1918,4.1,48,Three Mounted Men,0,0
1918,6.3,58,The Romance of Tarzan,0,0
1918,5.8,40,Wolves of Kultur,0,0
1918,5.0,13,Thirty a Week,0,0
1918,6.1,17,When Do We Eat?,0,0
1918,6.0,157,The Master Mystery,0,0
1918,6.3,112,Thomas Graal's Best Child,0,0
1918,5.5,24,Woman,0,0
1918,6.7,21,Huns Within Our Gates,0,0
1918,4.3,22,Kaiser's Finish,0,0
1918,6.5,57,Little Women,0,0
1918,7.0,17,The She Devil,0,0
1918,6.0,19,A Romance of the Air,0,0
1918,7.1,86,The Greatest Thing in Life,0,0
1918,5.4,25,The Iron Test,0,0
1918,6.6,71,The Ghost of Rosy Taylor,0,0
1918,4.0,65,A Woman's Fool,0,0
1918,7.2,16,We Can't Have Everything,0,0
1918,4.6,15,The Knife,0,0
1918,5.3,20,Carmen of the Klondike,0,0
1918,6.5,33,Huck and Tom,0,0
1918,6.2,39,"The Kaiser, the Beast of Berlin",0,0
1918,5.7,59,My Four Years in Germany,0,0
1918,6.8,28,The House of Hate,0,0
1918,6.3,54,The Floor Below,0,0
1918,3.2,15,The Grain of Dust,0,0
1918,4.1,18,The Sea Panther,0,0
1918,6.2,809,Amarilly of Clothes-Line Alley,0,0
1918,6.6,1072,Hearts of the World,0,0
1918,4.1,48,Thieves' Gold,0,0
1918,6.6,341,The Whispering Chorus,0,0
1918,6.9,977,The Blue Bird,0,1
1918,6.1,20,Over the Top,0,0
1918,5.1,19,The Tiger Man,0,0
1918,6.5,23,The Great Adventure,0,0
1918,5.8,19,His Royal Highness,0,0
1918,4.4,50,Wild Women,0,0
1918,6.1,16,The Naulahka,0,0
1918,7.7,28,Betty Takes a Hand,0,0
1918,5.7,23,Shark Monroe,0,0
1918,6.0,17,The Wolf and His Mate,0,0
1918,6.9,1519,Stella Maris,0,0
1918,5.8,177,Broadway Love,0,0
1918,5.8,890,Tarzan of the Apes,0,0
1918,7.6,38,Dodging a Million,0,0
1918,7.2,19,Lest We Forget,0,0
1918,7.4,29,The Gun Woman,0,0
1918,4.3,47,The Phantom Riders,0,0
1918,5.9,113,'Blue Blazes' Rawden,0,0
1918,7.2,15,Men Who Have Made Love to Me,0,0
1918,7.3,29,A Petticoat Pilot,0,0
1918,6.3,17,Who Loved Him Best?,0,0
1918,6.0,140,The Unbeliever,0,0
1918,6.6,13,The Sign Invisible,0,0
1918,5.2,13,Six-Shooter Andy,0,0
1918,6.9,20,The Landloper,0,0
1918,5.1,25,The Lion's Claws,0,0
1918,8.2,36,Revenge,0,0
1918,6.8,15,The Unwritten Code,0,0
1918,6.5,21,The Yellow Ticket,0,0
1918,6.4,13,Pay Day,0,0
1918,2.2,38,Denny from Ireland,0,0
1918,7.0,13,Wolves of the Rail,0,0
1918,6.3,22,Prunella,0,0
1918,4.6,15,Stolen Orders,0,0
1918,7.4,50,Cupid Angling,0,0
1918,6.2,38,Station Content,0,0
1918,7.4,13,Her Body in Bond,0,0
1918,6.0,360,Hell Bent,0,0
1918,7.6,14,To Hell with the Kaiser!,0,0
1918,5.4,128,The Star Prince,0,0
1918,5.7,15,When Men Betray,0,0
1918,6.0,18,The Kid Is Clever,0,0
1918,6.4,18,Opportunity,0,0
1918,8.4,12,Beyond the Law,0,0
1918,7.4,14,The Kaiser's Shadow,0,0
1918,7.0,20,The Million Dollar Dollies,0,0
1918,6.2,22,"$5, 000 Reward",0,0
1918,7.3,21,A Doll's House,0,0
1918,5.2,22,Selfish Yates,0,0
1918,6.7,26,The Danger Game,0,0
1918,5.1,24,The Woman in the Web,0,0
1918,5.4,20,The Risky Road,0,0
1918,6.8,93,Mr. Fix-It,0,0
1918,6.8,15,At the Mercy of Men,0,0
1918,6.6,20,The Soul of Buddha,0,0
1918,6.9,25,Society for Sale,0,0
1918,8.0,13,The Treasure of the Sea,0,0
1918,6.4,146,Chase Me Charlie,0,0
1918,7.0,20,"Rich Man, Poor Man",0,0
1918,7.6,17,Riders of the Night,0,0
1918,5.8,45,Joan of Plattsburg,0,0
1918,6.5,155,M'Liss,0,0
1918,8.6,119,Cecilia of the Pink Roses,0,0
1918,6.2,235,Old Wives for New,0,0
1918,3.8,46,The Scarlet Drop,0,0
1918,7.1,21,De Luxe Annie,0,0
1919,8.1,44,The Witness for the Defense,0,0
1919,6.6,640,The Dragon Painter,0,1
1919,6.9,56,The Twin Pawns,0,0
1919,5.4,25,The Girl from Nowhere,0,0
1919,5.2,25,The Life Line,0,0
1919,5.6,17,The Oakdale Affair,0,0
1919,6.5,16,Sacred Silence,0,0
1919,6.7,27,The Great Radium Mystery,0,0
1919,7.1,27,The Mystery of the Yellow Room,0,0
1919,6.9,1641,Blind Husbands,0,0
1919,6.0,47,The Glorious Lady,0,0
1919,6.8,43,The Trail of the Octopus,0,0
1919,6.5,23,The Phantom Honeymoon,0,0
1919,6.1,27,In Wrong,0,0
1919,5.8,692,Eyes of Youth,0,0
1919,6.0,20,The Brute Breaker,0,0
1919,6.3,41,Six Feet Four,0,0
1919,5.6,66,Lightning Bryce,0,0
1919,7.0,21,A Temperamental Wife,0,0
1919,5.8,24,The Great Gamble,0,0
1919,4.5,27,The Mystery of 13,0,0
1919,6.4,196,The Broken Butterfly,0,0
1919,7.8,50,The Dark Star,0,0
1919,5.6,14,The Trap,0,0
1919,5.6,25,The Right to Happiness,0,0
1919,1.3,26,A Man's Fight,0,0
1919,6.9,109,Deliverance,0,0
1919,7.1,225,The Mother and the Law,0,0
1919,4.7,69,Ace of the Saddle,0,0
1919,6.2,32,The World and Its Woman,0,0
1919,5.2,46,The Other Half,0,0
1919,5.9,16,Evangeline,0,0
1919,5.0,17,Checkers,0,0
1919,5.8,25,Burglar by Proxy,0,0
1919,6.8,309,The Grim Game,0,0
1919,6.7,252,The Miracle Man,0,0
1919,6.1,104,"His Majesty, the American",0,0
1919,6.9,27,The Valley of the Giants,0,0
1919,6.7,1018,The Hoodlum,0,0
1919,5.6,24,Kathleen Mavourneen,0,0
1919,4.5,38,When Bearcat Went Dry,0,0
1919,7.1,19,A Debtor to the Law,0,0
1919,4.3,61,Rider of the Law,0,0
1919,6.4,94,The Tong Man,0,0
1919,1.7,37,The Lord Loves the Irish,0,0
1919,5.3,22,The Fatal Fortune,0,0
1919,3.4,28,The Lurking Peril,0,0
1919,6.3,112,Out Yonder,0,0
1919,4.7,73,Marked Men,0,0
1919,7.0,15,The Prince and Betty,0,0
1919,7.2,15,It Happened in Paris,0,0
1919,6.9,944,When the Clouds Roll by,0,0
1919,6.0,743,The Greatest Question,0,0
1919,6.2,30,Should a Woman Tell?,0,0
1919,2.8,33,The Great Air Robbery,0,0
1919,2.8,28,The Green-Eyed Monster,0,0
1919,5.2,62,Dangerous Hours,0,0
1919,5.8,18,A White Man's Chance,0,0
1919,6.2,16,The Darkest Hour,0,0
1919,7.1,27,With Allenby in Palestine and Lawrence in Arabia,0,0
1919,6.4,41,The A.B.C. of Love,0,0
1919,7.2,354,Behind the Door,0,0
1919,4.8,20,The Hawk's Trail,0,0
1919,5.5,36,Jinx,0,0
1919,7.2,18,The Climbers,0,0
1919,6.0,28,The Black Secret,0,0
1919,6.1,32,A Virtuous Vamp,0,1
1919,5.1,402,Hawthorne of the U.S.A.,0,0
1919,5.9,21,Soldiers of Fortune,0,0
1919,7.0,1928,Male and Female,0,0
1919,7.2,78,Anne of Green Gables,0,0
1919,2.2,20,Wings of the Morning,0,0
1919,6.7,21,A Gay Old Dog,0,0
1919,4.4,81,A Gun Fightin' Gentleman,0,0
1919,5.0,25,The Golden Shower,0,0
1919,5.3,472,Scarlet Days,0,0
1919,5.5,23,Human Desire,0,0
1919,6.5,443,Victory,0,0
1919,6.0,58,Jubilo,0,1
1919,7.2,21,More Deadly Than the Male,0,0
1919,2.0,20,An Adventure in Hearts,0,0
1919,8.1,49,The Cinema Murder,0,0
1919,6.3,564,Heart o' the Hills,0,0
1919,6.6,216,Wagon Tracks,0,0
1919,4.2,61,A Fight for Love,0,0
1919,5.5,16,The Misleading Widow,0,0
1919,5.5,779,Yankee Doodle in Berlin,0,0
1919,5.6,18,Fit to Win,0,0
1919,6.3,19,A Wild Goose Chase,0,0
1919,6.8,20,The Brand,0,0
1919,7.0,35,Johnny Get Your Gun,0,0
1919,6.0,16,Never Say Quit,0,0
1919,6.1,22,The Carter Case,0,0
1919,6.3,129,The Girl Who Stayed at Home,0,0
1919,5.5,17,Partners Three,0,0
1919,5.2,19,The End of the Game,0,0
1919,7.6,62,The Belle of New York,0,0
1919,7.7,37,The Test of Honor,0,0
1919,7.4,17,"Captain Kidd, Jr.",0,0
1919,6.2,890,The Delicious Little Devil,0,0
1919,5.8,650,The Roaring Road,0,0
1919,6.8,16,Something to Do,0,0
1919,6.3,240,Getting Mary Married,0,0
1919,6.5,24,The Man Hunter,0,0
1919,5.6,16,Sandy Burke of the U-Bar-U,0,0
1919,7.1,33,Paid in Full,0,0
1919,7.7,45,The Homesteader,0,0
1919,5.5,32,The Heart of Wetona,0,0
1919,5.2,13,The Man in the Moonlight,0,0
1919,7.0,13,The Common Cause,0,0
1919,6.5,37,The Secret Garden,0,0
1919,6.2,48,The Lightning Raider,0,0
1919,5.5,1207,Auction of Souls,0,0
1919,7.5,44,Here Comes the Bride,0,0
1919,2.1,20,The Great Romance,0,0
1919,5.3,62,Bolshevism on Trial,0,0
1919,6.5,1244,Don't Change Your Husband,0,0
1919,3.7,52,Roped,0,0
1919,4.7,25,Man of Might,0,0
1919,6.3,457,The Wicked Darling,0,0
1919,6.9,40,The Son-of-a-Gun,0,0
1919,7.0,20,Hard Boiled,0,0
1919,6.4,21,Luck and Pluck,0,0
1919,6.3,42,Mrs. Wiggs of the Cabbage Patch,0,0
1919,6.0,108,The False Faces,0,0
1919,6.3,419,A Romance of Happy Valley,0,0
1919,2.7,22,The Tiger's Trail,0,0
1919,1.5,23,The Adventure Shop,0,0
1919,5.9,747,"For Better, for Worse",0,0
1919,6.9,1911,True Heart Susie,0,0
1919,5.5,20,The Man Who Turned White,0,0
1919,5.6,13,All Wrong,0,0
1919,1.8,24,The Jungle Trail,0,0
1919,7.4,52,Phil-for-Short,0,0
1919,6.4,79,Love's Prisoner,0,0
1919,3.5,50,Riders of Vengeance,0,0
1919,6.6,25,Square Deal Sanderson,0,0
1919,7.7,21,Open Your Eyes,0,0
1919,5.8,12,Other Men's Wives,0,0
1919,3.9,66,The Outcasts of Poker Flat,0,0
1919,6.4,27,The Woman Under Oath,0,0
1919,4.4,20,Sahara,0,0
1919,5.2,12,Dombey and Son,0,0
1919,6.6,29,A Sporting Chance,0,0
1919,7.8,52,The Man Beneath,0,0
1919,5.8,30,The Money Corral,0,0
1919,6.7,180,The Fall of Babylon,0,0
1919,1.8,12,Bare-Fisted Gallagher,0,0
1919,6.8,21,The Shepherd of the Hills,0,0
1919,6.3,134,The Lost Battalion,0,0
1919,5.6,18,Broken Barriers,0,0
1919,4.2,21,The Follies Girl,0,0
1919,5.1,22,Perils of Thunder Mountain,0,0
1919,5.1,17,A House Divided,0,0
1919,5.7,35,The Exquisite Thief,0,0
1919,6.7,94,The Red Lantern,0,0
1919,4.8,17,The Best Man,0,0
1919,4.7,17,Miss Adventure,0,0
1919,3.9,60,Bare Fists,0,0
1919,6.6,22,The Masked Rider,0,0
1919,6.1,27,Unknown Love,0,0
1919,6.7,17,The New Moon,0,0
1919,7.2,10781,Broken Blossoms,0,1
1919,6.0,725,The Busher,0,0
1919,6.5,19,The Crimson Gardenia,0,0
1919,6.5,25,The Knickerbocker Buckaroo,0,0
1919,6.2,32,Virtuous Sinners,0,0
1919,3.8,19,Fool's Gold,0,0
1919,7.1,32,The Haunted Bedroom,0,0
1919,6.6,1449,Daddy-Long-Legs,0,0
1920,5.2,314,Headin' Home,0,0
1920,6.0,24,Honest Hutch,0,0
1920,5.8,69,Pink Tights,0,0
1920,5.8,278,Nomads of the North,0,0
1920,3.4,15,Help Wanted - Male,0,0
1920,5.7,61,The Wonderful Chance,0,0
1920,5.0,22,Roman Candles,0,0
1920,4.7,17,Trumpet Island,0,0
1920,5.7,17,Hidden Dangers,0,0
1920,5.9,171,The Round-up,0,0
1920,5.4,22,The Phantom Foe,0,0
1920,5.8,642,Something to Think About,0,0
1920,5.9,84,The Cradle of Courage,0,0
1920,6.9,18,Drag Harlan,0,0
1920,5.6,41,Mid-Channel,0,0
1920,7.4,19,Madame Peacock,0,0
1920,4.4,58,Hitchin' Posts,0,0
1920,5.0,19,The Price of Redemption,0,0
1920,6.0,19,Hairpins,0,0
1920,5.2,19,Whispering Devils,0,0
1920,5.8,31,The Devil's Passkey,0,0
1920,6.8,21,Crooked Streets,0,0
1920,7.3,18,If I Were King,0,0
1920,7.0,147,The Soul of Youth,0,0
1920,5.3,22,Pirate Gold,0,0
1920,6.0,175,The Love Flower,0,0
1920,5.3,35,An Arabian Knight,0,0
1920,6.9,30,While New York Sleeps,0,0
1920,7.3,5735,Way Down East,0,0
1920,5.5,18,The Woman of Mystery,0,0
1920,6.2,21,Good References,0,0
1920,7.7,21,What Women Want,0,0
1920,6.3,18,His Own Law,0,0
1920,5.6,68,The County Fair,0,0
1920,5.8,186,The Restless Sex,0,0
1920,4.3,23,Over the Hill to the Poorhouse,0,0
1920,6.7,1381,The Last of the Mohicans,0,1
1920,5.8,560,The Symbol of the Unconquered,0,0
1920,5.8,344,Something New,0,0
1920,5.3,50,The Tiger's Coat,0,0
1920,7.2,19,Dead Men Tell No Tales,0,0
1920,5.1,15,The Girl of My Heart,0,0
1920,5.8,23,Velvet Fingers,0,0
1920,6.5,26,Billions,0,0
1920,7.0,31,Fantomas,0,0
1920,5.0,20,Isobel or the Trail's End,0,0
1920,5.6,34,Godless Men,0,0
1920,3.2,22,Number 17,0,0
1920,6.7,33,The Testing Block,0,0
1920,5.0,223,Stolen Moments,0,0
1920,5.3,21,The Adventures of Bob and Bill,0,0
1920,7.1,18,Midsummer Madness,0,0
1920,6.6,114,What Happened to Rosa,0,0
1920,3.3,38,A Man from Nowhere,0,0
1920,6.5,182,The Jack-Knife Man,0,0
1920,6.5,688,Outside the Law,0,0
1920,3.9,17,Polly with a Past,0,0
1920,6.2,40,Unseen Forces,0,0
1920,7.1,2676,The Mark of Zorro,0,1
1920,5.6,53,The Leopard Woman,0,0
1920,6.6,37,Down Home,0,0
1920,6.9,32,Life,0,0
1920,5.0,22,The Texan,0,0
1920,6.4,38,The Man Who Had Everything,0,0
1920,6.2,21,The Evolution of Man,0,0
1920,1.8,41,For the Freedom of Ireland,0,0
1920,7.2,31,An Old Fashioned Boy,0,0
1920,5.3,27,Thunderbolt Jack,0,0
1920,7.1,54,Conrad in Quest of His Youth,0,0
1920,6.2,49,Kismet,0,0
1920,6.6,470,Just Pals,0,0
1920,7.1,94,Dinty,0,0
1920,3.9,46,The Jungle Princess,0,0
1920,7.3,20,The Flaming Disc,0,0
1920,6.1,113,The Life of the Party,0,0
1920,5.2,16,"Love, Honor and Behave!",0,0
1920,5.7,451,The Daughter of Dawn,0,1
1920,6.5,17,The Joyous Trouble-Makers,0,0
1920,6.1,1704,The Saphead,0,0
1920,7.4,2528,The Penalty,0,0
1920,6.7,1473,Why Change Your Wife?,0,0
1920,1.9,23,The Adventurer,0,0
1920,7.0,43,Her Elephant Man,0,0
1920,6.3,21,Dangerous Days,0,0
1920,6.8,24,The Family Honor,0,0
1920,6.9,5740,Dr. Jekyll and Mr. Hyde,0,0
1920,8.1,162,April Folly,0,0
1920,3.4,55,The Prince of Avenue A,0,0
1920,5.8,61,Excuse My Dust,0,0
1920,7.0,54,Treasure Island,0,0
1920,5.7,74,The Virgin of Stamboul,0,0
1920,6.7,27,The Deadlier Sex,0,0
1920,5.6,19,The White Dove,0,0
1920,5.8,334,Sex,0,0
1920,5.6,27,The Gift Supreme,0,0
1920,6.2,19,Alias Jimmy Valentine,0,0
1920,5.5,128,The Idol Dancer,0,0
1920,5.9,24,The Screaming Shadow,0,0
1920,6.5,106,Huckleberry Finn,0,0
1920,7.0,19,Silk Husbands and Calico Wives,0,0
1920,5.2,17,The Hidden Code,0,0
1920,3.8,33,The Lost City,0,0
1920,7.0,17,Felix Hits the North Pole,0,0
1920,2.3,42,The Luck of the Irish,0,0
1920,6.2,40,The Woman in the Suitcase,0,0
1920,6.7,23,Stronger Than Death,0,0
1920,6.4,3420,Within Our Gates,0,1
1920,5.6,24,The Desert Scorpion,0,0
1920,6.4,483,Pollyanna,0,0
1920,6.6,58,A Woman in Grey,0,0
1920,6.9,30,The Copperhead,0,0
1920,6.3,279,Suds,0,0
1920,4.8,26,The Confession,0,0
1920,6.0,17,Sky-Eye,0,0
1920,6.9,21,Other Men's Shoes,0,0
1920,2.5,27,Elmo the Fearless,0,0
1920,6.9,41,Daredevil Jack,0,0
1920,4.7,20,A Manhattan Knight,0,0
1920,3.3,58,The Girl in Number 29,0,0
1920,4.6,16,My Husband's Other Wife,0,0
1920,5.3,47,An Adventuress,0,0
1920,5.6,123,The Son of Tarzan,0,0
1920,1.0,19,Miss Nobody,0,0
1920,7.1,70,Remodeling Her Husband,0,0
1920,5.0,17,The Vanishing Dagger,0,0
1920,6.6,201,The Mollycoddle,0,0
1920,7.0,64,Sand,0,0
1920,6.0,16,Cynthia of the Minute,0,0
1920,6.2,212,Humoresque,0,1
1920,5.9,20,Sick Abed,0,0
1920,6.5,31,Yes or No,0,0
1920,6.2,54,Below the Surface,0,0
1920,7.1,27,Twins of Suffering Creek,0,0
1920,4.4,23,The Unknown Ranger,0,0
1920,6.6,81,Nurse Marjorie,0,0
1920,4.5,21,Under Crimson Skies,0,0
1920,4.7,37,Go and Get It,0,0
1920,6.5,17,Dollars and Sense,0,0
1920,5.3,65,The Revenge of Tarzan,0,0
1920,5.3,32,The Invisible Ray,0,0
1920,6.0,28,Jes' Call Me Jim,0,0
1920,6.9,18,The Wonder Man,0,0
1920,6.3,242,The Toll Gate,0,0
1920,5.8,170,The Love Expert,0,0
1920,6.2,28,The False Road,0,0
1920,6.0,22,The Silent Avenger,0,0
1920,5.2,16,For the Soul of Rafael,0,0
1920,6.3,141,Down on the Farm,0,0
1920,5.4,13,When Dawn Came,0,0
1920,5.4,236,Terror Island,0,0
1920,4.2,19,The Devil's Claim,0,0
1920,6.4,24,Bullet Proof,0,0
1920,6.2,25,The Silver Horde,0,0
1920,6.2,30,The Dark Mirror,0,0
1920,7.2,52,The Fortune Teller,0,0
1920,6.4,404,The Flapper,0,0
1920,5.0,15,Shore Acres,0,0
1920,4.6,12,The Third Eye,0,0
1920,5.0,10,The Secret Formula,0,0
1921,6.6,56,Three Word Brand,0,0
1921,5.9,54,Rip Van Winkle,0,0
1921,1.6,16,Cappy Ricks,0,0
1921,6.2,12,After the Show,0,1
1921,4.7,33,The Blasphemer,0,0
1921,6.5,20,The Iron Trail,0,0
1921,4.4,26,Woman's Place,0,1
1921,6.5,31,His Nibs,0,0
1921,7.0,26,Doubling for Romeo,0,0
1921,6.2,3550,The Sheik,0,1
1921,7.0,63,Ladies Must Live,0,0
1921,6.5,26,Hurricane Hutch,0,0
1921,7.0,12,The Rough Diamond,0,0
1921,6.8,16,Under the Lash,0,0
1921,7.4,31,The Wolverine,0,0
1921,7.5,19,Crazy to Marry,0,0
1921,6.8,1295,The Ace of Hearts,0,1
1921,1.6,27,Terror Trail,0,0
1921,5.3,25,The Stampede,0,0
1921,6.8,23,The Great Moment,0,0
1921,7.1,20,Montana Bill,0,0
1921,6.2,40,Where Lights Are Low,0,0
1921,6.6,56,Burn 'Em Up Barnes,0,0
1921,6.7,1333,The Affairs of Anatol,0,0
1921,7.1,47,Moonlight Follies,0,0
1921,7.7,19,Gasoline Gus,0,0
1921,7.1,30,Disraeli,0,1
1921,6.9,1088,The Three Musketeers,0,1
1921,5.4,18,Oh Mary Be Careful,0,0
1921,6.7,652,The Blot,0,0
1921,6.5,1044,Camille,0,0
1921,4.9,54,Action,0,0
1921,6.8,348,Little Lord Fauntleroy,0,1
1921,6.4,15,The Child Thou Gavest Me,0,0
1921,6.2,22,What No Man Knows,0,0
1921,7.3,18,The Soul of Bronze,0,0
1921,6.2,18,Jane Eyre,0,1
1921,7.3,73,Fool's Paradise,0,0
1921,6.0,57,White Oak,0,0
1921,6.8,27,Just Around the Corner,0,1
1921,5.5,39,Trailin',0,0
1921,6.8,1206,A Sailor-Made Man,0,0
1921,6.2,295,My Boy,0,0
1921,6.9,59,The Little Minister,0,0
1921,5.6,15,The Cave Girl,0,0
1921,7.3,5341,Orphans of the Storm,0,1
1921,7.1,1914,Tol'able David,0,1
1921,3.0,26,The Bull-Dogger,0,0
1921,6.4,42,Voices of the City,0,0
1921,4.9,52,Tangled Trails,0,0
1921,5.4,38,Annabelle Lee,0,0
1921,5.6,34,Queen of the Turf,0,0
1921,6.5,109,The Sea Lion,0,0
1921,6.2,12,The Flower of the North,0,0
1921,5.4,58,Lotus Blossom,0,0
1921,5.7,156,Adventures of Tarzan,0,0
1921,6.8,456,Be My Wife,0,0
1921,6.2,16,The Wonderful Thing,0,0
1921,3.9,23,The Silent Call,0,0
1921,6.2,61,What Do Men Want?,0,0
1921,2.5,29,The Single Track,0,0
1921,6.5,26,Don't Tell Everything,0,0
1921,6.7,116,Love Never Dies,0,0
1921,4.2,62,Sure Fire,0,0
1921,6.3,69,Molly O',0,1
1921,7.1,48,The Lotus Eater,0,0
1921,5.1,48,Jackie,0,0
1921,7.2,55,Hail the Woman,0,0
1921,5.1,21,The Mysterious Pearl,0,0
1921,6.8,403,Miss Lulu Bett,0,1
1921,6.6,16,Morals,0,0
1921,5.6,35,A Daughter of the Law,0,0
1921,5.8,19,The Devil Within,0,0
1921,4.2,18,The Conquest of Canaan,0,0
1921,6.3,311,Enchantment,0,1
1921,5.8,19,Stranger Than Fiction,0,0
1921,6.4,132,Ducks and Drakes,0,0
1921,6.2,47,A Perfect Crime,0,0
1921,7.1,3488,The Four Horsemen of the Apocalypse,0,1
1921,6.5,289,The Nut,0,0
1921,6.9,23,Straight Is the Way,0,0
1921,5.9,51,A Tale of Two Worlds,0,0
1921,4.5,26,The Avenging Arrow,0,0
1921,7.0,45,A Connecticut Yankee in King Arthur's Court,0,0
1921,6.9,19,The Love Special,0,0
1921,4.9,55,Beau Revel,0,0
1921,6.5,16,Black Beauty,0,0
1921,6.2,74,The Whistle,0,0
1921,6.9,59,Jesse James Under the Black Flag,0,0
1921,6.8,58,Jesse James as the Outlaw,0,0
1921,3.1,35,'If Only' Jim,0,0
1921,5.8,34,The Old Swimmin' Hole,0,0
1921,6.5,50,The Hope Diamond Mystery,0,0
1921,6.4,73,A Small Town Idol,0,0
1921,5.1,22,O'Malley of the Mounted,0,0
1921,6.8,481,The Conquering Power,0,0
1921,6.6,20,Fighting Fate,0,0
1921,6.7,20,That Girl Montana,0,0
1921,6.4,397,The Love Light,0,0
1921,8.3,130520,The Kid,0,1
1921,6.1,71,The Devil,0,0
1921,1.7,17,The Torrent,0,0
1921,6.1,101,All Dolled Up,0,0
1921,6.5,178,Forbidden Fruit,0,0
1921,5.1,20,Man-Woman-Marriage,0,0
1921,7.0,45,Brewster's Millions,0,0
1921,6.9,23,The Killer,0,0
1921,4.2,54,The Big Punch,0,0
1921,5.9,26,Black Beauty,0,0
1921,6.2,14,Cousin Kate,0,0
1921,7.1,1339,Seven Years Bad Luck,0,0
1921,5.0,30,Mama's Affair,0,0
1921,6.0,20,Sowing the Wind,0,0
1921,6.6,25,The Diamond Queen,0,0
1921,7.3,19,The Dollar-a-Year Man,0,0
1921,6.4,13,The Last Card,0,0
1921,6.9,67,The Man Tamer,0,0
1921,8.5,14,The Rider of the King Log,0,0
1921,7.6,17,The Blazing Trail,0,0
1921,6.1,20,Reputation,0,0
1921,8.3,21,The Stronger Passion,0,0
1921,5.6,33,The Sign on the Door,0,1
1921,6.5,14,Devil Dog Dawson,0,0
1921,7.0,13,Big Town Ideas,0,0
1921,5.6,25,Whispering Shadows,0,0
1921,6.5,24,Idle Hands,0,0
1921,5.2,23,Out of the Clouds,0,0
1921,5.9,23,God's Gold,0,0
1921,6.0,27,One a Minute,0,0
1921,6.6,18,Passion Flower,0,0
1921,5.8,198,Too Wise Wives,0,0
1921,6.3,28,"King, Queen and Joker",0,0
1921,5.2,14,Without Benefit of Clergy,0,0
1921,6.8,17,Beach of Dreams,0,0
1921,7.1,19,The Kingdom of Human Hearts,0,0
1921,6.7,23,The Blue Fox,0,0
1921,3.9,54,The Freeze-Out,0,0
1921,7.0,65,The Queen of Sheba,0,0
1921,6.3,191,Buried Treasure,0,0
1921,6.5,16,The Witching Hour,0,0
1921,4.6,27,A Message from Mars,0,0
1921,5.5,202,Dream Street,0,0
1921,4.0,53,Desperate Trails,0,0
1921,6.1,97,Peck's Bad Boy,0,0
1921,6.1,28,Catching a Coon,0,0
1921,7.4,19,Uncharted Seas,0,0
1921,4.9,22,The Barbarian,0,0
1921,7.0,14,The Big Adventure,0,0
1921,6.0,161,The Sky Pilot,0,0
1921,6.8,198,Through the Back Door,0,0
1921,4.0,45,The Wallop,0,0
1922,6.2,176,The Light in the Dark,0,0
1922,5.8,28,The Ghost Breaker,0,0
1922,6.7,544,The Prisoner of Zenda,0,1
1922,6.5,1113,When Knighthood Was in Flower,0,1
1922,7.5,103,Timothy's Quest,0,1
1922,6.1,385,Down to the Sea in Ships,0,1
1922,2.9,20,The Snowshoe Trail,0,0
1922,6.4,490,Manslaughter,0,1
1922,6.0,25,The Man Who Played God,0,0
1922,6.3,33,Under Two Flags,0,0
1922,6.8,74,The Power of Love,0,0
1922,6.6,317,Lorna Doone,0,0
1922,5.5,170,One Exciting Night,0,0
1922,6.8,21,On the High Seas,0,0
1922,6.8,428,Monte Cristo,0,0
1922,5.3,23,Heart's Haven,0,0
1922,5.3,18,The Better Man Wins,0,0
1922,7.1,26,Trifling Women,0,1
1922,4.7,17,Perils of the Yukon,0,0
1922,5.0,16,Hurricane's Gal,0,0
1922,7.3,56,The Married Flapper,0,0
1922,6.3,1481,Blood and Sand,0,1
1922,6.7,16,Human Hearts,0,0
1922,6.0,15,Another Man's Boots,0,0
1922,7.7,125,The Young Diana,0,0
1922,6.7,41,Just Tony,0,0
1922,7.2,14,Trail of the Axe,0,0
1922,6.2,225,Flesh and Blood,0,0
1922,7.2,30,The Valley of Silent Men,0,1
1922,7.0,613,The Three Must-Get-Theres,0,0
